Category,Country,Continent,Year,Usage,FossilType,Measurement,Latitude,Longitude,iso_alpha
Gas Consumption,Israel,Middle East,2007,0.0944478,Gas,Exajoules,31.046051,34.851612,ISR
Gas Consumption,Kuwait,Middle East,2007,0.385092,Gas,Exajoules,29.31166,47.481766,KWT
Gas Consumption,Oman,Middle East,2007,0.437849261,Gas,Exajoules,21.512583,55.923255,OMN
Gas Consumption,Qatar,Middle East,2007,0.693334664,Gas,Exajoules,25.3182235,-51.20661467,QAT
Gas Consumption,Saudi Arabia,Middle East,2007,2.545164,Gas,Exajoules,23.885942,45.079162,SAU
Gas Consumption,United Arab Emirates,Middle East,2007,1.725776442,Gas,Exajoules,23.7479278,-54.10908829,ARE
Gas Consumption,Algeria,Africa,2007,0.841704532,Gas,Exajoules,28.033886,1.659626,DZA
Gas Consumption,Egypt,Africa,2007,1.329174,Gas,Exajoules,26.820553,30.802498,EGY
Gas Consumption,Morocco,Africa,2007,0.021430047,Gas,Exajoules,31.791702,-7.09262,MAR
Gas Consumption,South Africa,Africa,2007,0.136471333,Gas,Exajoules,-30.559482,22.937506,ZAF
Gas Consumption,Australia,Asia Pacific,2007,1.044713358,Gas,Exajoules,-25.274398,133.775136,AUS
Gas Consumption,Bangladesh,Asia Pacific,2007,0.55210934,Gas,Exajoules,23.684994,90.356331,BGD
Gas Consumption,China,Asia Pacific,2007,2.558804357,Gas,Exajoules,35.86166,104.195397,CHN
Gas Consumption,China Hong Kong SAR,Asia Pacific,2007,0.092679449,Gas,Exajoules,22.32789401,114.1798757,HKG
Gas Consumption,India,Asia Pacific,2007,1.39716939,Gas,Exajoules,20.593684,78.96288,IND
Gas Consumption,Indonesia,Asia Pacific,2007,1.247113494,Gas,Exajoules,-0.789275,113.921327,IDN
Gas Consumption,Japan,Asia Pacific,2007,3.434042307,Gas,Exajoules,36.204824,138.252924,JPN
Gas Consumption,Malaysia,Asia Pacific,2007,1.454452452,Gas,Exajoules,4.210484,101.975766,MYS
Gas Consumption,New Zealand,Asia Pacific,2007,0.151748332,Gas,Exajoules,-40.900557,174.885971,NZL
Gas Consumption,Pakistan,Asia Pacific,2007,1.216809191,Gas,Exajoules,30.375321,69.345116,PAK
Gas Consumption,Philippines,Asia Pacific,2007,0.12709659,Gas,Exajoules,12.879721,121.774017,PHL
Gas Consumption,Singapore,Asia Pacific,2007,0.293387768,Gas,Exajoules,1.352083,103.819836,SGP
Gas Consumption,South Korea,Asia Pacific,2007,1.306143436,Gas,Exajoules,36.61375976,127.7174212,KOR
Gas Consumption,Taiwan,Asia Pacific,2007,0.422816476,Gas,Exajoules,23.69781,120.960515,TWN
Gas Consumption,Thailand,Asia Pacific,2007,1.26619363,Gas,Exajoules,15.870032,100.992541,THA
Gas Consumption,Vietnam,Asia Pacific,2007,0.2459592,Gas,Exajoules,14.058324,108.277199,VNM
Coal Consumption,Canada,North America,2007,1.269971,Coal,Exajoules,56.130366,-106.346771,CAN
Coal Consumption,Mexico,North America,2007,0.473701501,Coal,Exajoules,23.634501,-102.552784,MEX
Coal Consumption,US,North America,2007,22.80185939,Coal,Exajoules,37.09024,-95.712891,USA
Coal Consumption,Argentina,S. & Cent. America,2007,0.0516973,Coal,Exajoules,-38.416097,-63.616672,ARG
Coal Consumption,Brazil,S. & Cent. America,2007,0.568338198,Coal,Exajoules,-14.235004,-51.92528,BRA
Coal Consumption,Chile,S. & Cent. America,2007,0.171077654,Coal,Exajoules,-35.675147,-71.542969,CHL
Coal Consumption,Colombia,S. & Cent. America,2007,0.14051498,Coal,Exajoules,4.570868,-74.297333,COL
Coal Consumption,Peru,S. & Cent. America,2007,0.04334,Coal,Exajoules,-9.189967,-75.015152,PER
Coal Consumption,Venezuela,S. & Cent. America,2007,0.005807133,Coal,Exajoules,6.42375,-66.58973,VEN
Coal Consumption,Austria,Europe,2007,0.161494536,Coal,Exajoules,47.516231,14.550072,AUT
Coal Consumption,Belgium,Europe,2007,0.194352219,Coal,Exajoules,50.503887,4.469936,BEL
Coal Consumption,Bulgaria,Europe,2007,0.331090344,Coal,Exajoules,42.733883,25.48583,BGR
Coal Consumption,Croatia,Europe,2007,0.028849104,Coal,Exajoules,45.1,15.2,HRV
Coal Consumption,Cyprus,Europe,2007,0.001147387,Coal,Exajoules,35.08620251,-33.15948469,CYP
Coal Consumption,Czech Republic,Europe,2007,0.869453078,Coal,Exajoules,49.817492,15.472962,CZE
Coal Consumption,Denmark,Europe,2007,0.19478992,Coal,Exajoules,56.26392,9.501785,DNK
Coal Consumption,Estonia,Europe,2007,0.147894105,Coal,Exajoules,58.69807177,-25.8872705,EST
Coal Consumption,Finland,Europe,2007,0.292871,Coal,Exajoules,61.92411,25.748151,FIN
Coal Consumption,France,Europe,2007,0.537872251,Coal,Exajoules,46.227638,2.213749,FRA
Coal Consumption,Germany,Europe,2007,3.629832207,Coal,Exajoules,51.165691,10.451526,DEU
Coal Consumption,Greece,Europe,2007,0.370858998,Coal,Exajoules,39.074208,21.824312,GRC
Coal Consumption,Hungary,Europe,2007,0.130804299,Coal,Exajoules,47.162494,19.503304,HUN
Coal Consumption,Iceland,Europe,2007,0.0046,Coal,Exajoules,64.963051,-19.020835,ISL
Coal Consumption,Ireland,Europe,2007,0.097636176,Coal,Exajoules,53.41291,-8.24389,IRL
Coal Consumption,Italy,Europe,2007,0.683453986,Coal,Exajoules,41.87194,12.56738,ITA
Coal Consumption,Latvia,Europe,2007,0.00448825,Coal,Exajoules,56.98600629,-25.98243782,LVA
Coal Consumption,Lithuania,Europe,2007,0.010446066,Coal,Exajoules,55.56514803,-23.92632337,LTU
Coal Consumption,Luxembourg,Europe,2007,0.003282451,Coal,Exajoules,49.61682412,6.124983395,LUX
Coal Consumption,Netherlands,Europe,2007,0.352,Coal,Exajoules,52.132633,5.291266,NLD
Coal Consumption,North Macedonia,Europe,2007,0.060903705,Coal,Exajoules,42.12066355,-21.42254912,MKD
Coal Consumption,Norway,Europe,2007,0.028523329,Coal,Exajoules,60.472024,8.468946,NOR
Coal Consumption,Poland,Europe,2007,2.342412,Coal,Exajoules,51.919438,19.145136,POL
Coal Consumption,Portugal,Europe,2007,0.120373891,Coal,Exajoules,39.399872,-8.224454,PRT
Coal Consumption,Romania,Europe,2007,0.411151296,Coal,Exajoules,45.943161,24.96676,ROU
Coal Consumption,Slovakia,Europe,2007,0.16516813,Coal,Exajoules,48.17856255,-17.37553815,SVK
Coal Consumption,Slovenia,Europe,2007,0.065864016,Coal,Exajoules,46.151241,14.995463,SVN
Coal Consumption,Spain,Europe,2007,0.838909116,Coal,Exajoules,40.463667,-3.74922,ESP
Coal Consumption,Sweden,Europe,2007,0.118576163,Coal,Exajoules,60.128161,18.643501,SWE
Coal Consumption,Switzerland,Europe,2007,0.0073,Coal,Exajoules,46.818188,8.227512,CHE
Coal Consumption,Turkey,Europe,2007,1.233598752,Coal,Exajoules,38.963745,35.243322,TUR
Coal Consumption,Ukraine,Europe,2007,1.785963276,Coal,Exajoules,49.03256983,-31.17505696,UKR
Coal Consumption,United Kingdom,Europe,2007,1.607209817,Coal,Exajoules,55.378051,-3.435973,GBR
Coal Consumption,Azerbaijan,CIS,2007,0.0002064,Coal,Exajoules,40.37218247,-47.99440631,AZE
Coal Consumption,Belarus,CIS,2007,0.029088807,Coal,Exajoules,53.22505931,-28.06449163,BLR
Coal Consumption,Kazakhstan,CIS,2007,1.303719278,Coal,Exajoules,47.97919679,-67.16447093,KAZ
Coal Consumption,Russian Federation,CIS,2007,3.932076721,Coal,Exajoules,61.87817188,-94.65763783,RUS
Coal Consumption,Uzbekistan,CIS,2007,0.03315692,Coal,Exajoules,42.04885918,-64.06189671,UZB
Coal Consumption,Iran,Middle East,2007,0.06557542,Coal,Exajoules,32.427908,53.688046,IRN
Coal Consumption,Israel,Middle East,2007,0.336094689,Coal,Exajoules,31.046051,34.851612,ISR
Coal Consumption,Kuwait,Middle East,2007,1.66E-05,Coal,Exajoules,29.31166,47.481766,KWT
Coal Consumption,Oman,Middle East,2007,2.94E-05,Coal,Exajoules,21.512583,55.923255,OMN
Coal Consumption,Saudi Arabia,Middle East,2007,0.002322633,Coal,Exajoules,23.885942,45.079162,SAU
Coal Consumption,United Arab Emirates,Middle East,2007,0.005676003,Coal,Exajoules,23.7479278,-54.10908829,ARE
Coal Consumption,Algeria,Africa,2007,0.031694076,Coal,Exajoules,28.033886,1.659626,DZA
Coal Consumption,Egypt,Africa,2007,0.032396789,Coal,Exajoules,26.820553,30.802498,EGY
Coal Consumption,Morocco,Africa,2007,0.135345846,Coal,Exajoules,31.791702,-7.09262,MAR
Coal Consumption,South Africa,Africa,2007,3.502718864,Coal,Exajoules,-30.559482,22.937506,ZAF
Coal Consumption,Australia,Asia Pacific,2007,2.339022147,Coal,Exajoules,-25.274398,133.775136,AUS
Coal Consumption,Bangladesh,Asia Pacific,2007,0.03726503,Coal,Exajoules,23.684994,90.356331,BGD
Coal Consumption,China,Asia Pacific,2007,66.32608657,Coal,Exajoules,35.86166,104.195397,CHN
Coal Consumption,China Hong Kong SAR,Asia Pacific,2007,0.313193,Coal,Exajoules,22.32789401,114.1798757,HKG
Coal Consumption,India,Asia Pacific,2007,10.04955882,Coal,Exajoules,20.593684,78.96288,IND
Coal Consumption,Indonesia,Asia Pacific,2007,1.516193148,Coal,Exajoules,-0.789275,113.921327,IDN
Coal Consumption,Japan,Asia Pacific,2007,4.95865306,Coal,Exajoules,36.204824,138.252924,JPN
Coal Consumption,Malaysia,Asia Pacific,2007,0.37015848,Coal,Exajoules,4.210484,101.975766,MYS
Coal Consumption,New Zealand,Asia Pacific,2007,0.070995569,Coal,Exajoules,-40.900557,174.885971,NZL
Coal Consumption,Pakistan,Asia Pacific,2007,0.227319352,Coal,Exajoules,30.375321,69.345116,PAK
Coal Consumption,Philippines,Asia Pacific,2007,0.2260872,Coal,Exajoules,12.879721,121.774017,PHL
Coal Consumption,Singapore,Asia Pacific,2007,0.000339131,Coal,Exajoules,1.352083,103.819836,SGP
Coal Consumption,South Korea,Asia Pacific,2007,2.497551804,Coal,Exajoules,36.61375976,127.7174212,KOR
Coal Consumption,Sri Lanka,Asia Pacific,2007,0.001789932,Coal,Exajoules,7.873054,80.771797,LKA
Coal Consumption,Taiwan,Asia Pacific,2007,1.662056602,Coal,Exajoules,23.69781,120.960515,TWN
Coal Consumption,Thailand,Asia Pacific,2007,0.581861621,Coal,Exajoules,15.870032,100.992541,THA
Coal Consumption,Vietnam,Asia Pacific,2007,0.262513374,Coal,Exajoules,14.058324,108.277199,VNM
Oil Reserve,Canada,North America,2007,178.834025,Oil,Thousand million barrels,56.130366,-106.346771,CAN
Oil Reserve,Mexico,North America,2007,11.04757,Oil,Thousand million barrels,23.634501,-102.552784,MEX
Oil Reserve,US,North America,2007,30.46,Oil,Thousand million barrels,37.09024,-95.712891,USA
Oil Reserve,Argentina,S. & Cent. America,2007,2.616020346,Oil,Thousand million barrels,-38.416097,-63.616672,ARG
Oil Reserve,Brazil,S. & Cent. America,2007,12.62383,Oil,Thousand million barrels,-14.235004,-51.92528,BRA
Oil Reserve,Colombia,S. & Cent. America,2007,1.51,Oil,Thousand million barrels,4.570868,-74.297333,COL
Oil Reserve,Ecuador,S. & Cent. America,2007,2.510391992,Oil,Thousand million barrels,-1.831239,-78.183406,ECU
Oil Reserve,Peru,S. & Cent. America,2007,1.12148,Oil,Thousand million barrels,-9.189967,-75.015152,PER
Oil Reserve,Trinidad & Tobago,S. & Cent. America,2007,0.871,Oil,Thousand million barrels,10.691803,-61.222503,TTO
Oil Reserve,Venezuela,S. & Cent. America,2007,99.377,Oil,Thousand million barrels,6.42375,-66.58973,VEN
Oil Reserve,Denmark,Europe,2007,1.113296502,Oil,Thousand million barrels,56.26392,9.501785,DNK
Oil Reserve,Italy,Europe,2007,0.456478821,Oil,Thousand million barrels,41.87194,12.56738,ITA
Oil Reserve,Norway,Europe,2007,8.168358631,Oil,Thousand million barrels,60.472024,8.468946,NOR
Oil Reserve,Romania,Europe,2007,0.48,Oil,Thousand million barrels,45.943161,24.96676,ROU
Oil Reserve,United Kingdom,Europe,2007,3.39,Oil,Thousand million barrels,55.378051,-3.435973,GBR
Oil Reserve,Azerbaijan,CIS,2007,7,Oil,Thousand million barrels,40.37218247,-47.99440631,AZE
Oil Reserve,Kazakhstan,CIS,2007,30,Oil,Thousand million barrels,47.97919679,-67.16447093,KAZ
Oil Reserve,Russian Federation,CIS,2007,106.427029,Oil,Thousand million barrels,61.87817188,-94.65763783,RUS
Oil Reserve,Turkmenistan,CIS,2007,0.6,Oil,Thousand million barrels,39.06564821,-59.08747704,TKM
Oil Reserve,Uzbekistan,CIS,2007,0.594,Oil,Thousand million barrels,42.04885918,-64.06189671,UZB
Oil Reserve,Iran,Middle East,2007,136.15,Oil,Thousand million barrels,32.427908,53.688046,IRN
Oil Reserve,Iraq,Middle East,2007,115,Oil,Thousand million barrels,33.223191,43.679291,IRQ
Oil Reserve,Kuwait,Middle East,2007,101.5,Oil,Thousand million barrels,29.31166,47.481766,KWT
Oil Reserve,Oman,Middle East,2007,5.572,Oil,Thousand million barrels,21.512583,55.923255,OMN
Oil Reserve,Qatar,Middle East,2007,27.323,Oil,Thousand million barrels,25.3182235,-51.20661467,QAT
Oil Reserve,Saudi Arabia,Middle East,2007,264.209,Oil,Thousand million barrels,23.885942,45.079162,SAU
Oil Reserve,Syria,Middle East,2007,2.5,Oil,Thousand million barrels,34.802075,38.996815,SYR
Oil Reserve,United Arab Emirates,Middle East,2007,97.8,Oil,Thousand million barrels,23.7479278,-54.10908829,ARE
Oil Reserve,Yemen,Middle East,2007,2.67,Oil,Thousand million barrels,15.81904194,-47.76828626,YEM
Oil Reserve,Algeria,Africa,2007,12.2,Oil,Thousand million barrels,28.033886,1.659626,DZA
Oil Reserve,Angola,Africa,2007,9.5,Oil,Thousand million barrels,-11.202692,17.873887,AGO
Oil Reserve,Chad,Africa,2007,1.5,Oil,Thousand million barrels,15.454166,18.732207,TCD
Oil Reserve,Republic of Congo,Africa,2007,1.94,Oil,Thousand million barrels,-0.88990186,15.06711965,COD
Oil Reserve,Egypt,Africa,2007,4.07,Oil,Thousand million barrels,26.820553,30.802498,EGY
Oil Reserve,Equatorial Guinea,Africa,2007,1.705,Oil,Thousand million barrels,1.650801,10.267895,GNQ
Oil Reserve,Gabon,Africa,2007,2,Oil,Thousand million barrels,-0.803689,11.609444,GAB
Oil Reserve,Libya,Africa,2007,43.663,Oil,Thousand million barrels,26.3351,17.228331,LBY
Oil Reserve,Nigeria,Africa,2007,37.2,Oil,Thousand million barrels,9.081999,8.675277,NGA
Oil Reserve,Sudan,Africa,2007,5,Oil,Thousand million barrels,12.862807,30.217636,SDN
Oil Reserve,Tunisia,Africa,2007,0.601,Oil,Thousand million barrels,33.886917,9.537499,TUN
Oil Reserve,Australia,Asia Pacific,2007,3.428959515,Oil,Thousand million barrels,-25.274398,133.775136,AUS
Oil Reserve,Brunei,Asia Pacific,2007,1.078,Oil,Thousand million barrels,4.495153165,114.626025,BRN
Oil Reserve,China,Asia Pacific,2007,20.76250134,Oil,Thousand million barrels,35.86166,104.195397,CHN
Oil Reserve,India,Asia Pacific,2007,5.45925,Oil,Thousand million barrels,20.593684,78.96288,IND
Oil Reserve,Indonesia,Asia Pacific,2007,3.98874,Oil,Thousand million barrels,-0.789275,113.921327,IDN
Oil Reserve,Malaysia,Asia Pacific,2007,3.422166,Oil,Thousand million barrels,4.210484,101.975766,MYS
Oil Reserve,Thailand,Asia Pacific,2007,0.461,Oil,Thousand million barrels,15.870032,100.992541,THA
Oil Reserve,Vietnam,Asia Pacific,2007,3.41,Oil,Thousand million barrels,14.058324,108.277199,VNM
Gas Reserve,Canada,North America,2007,1.55621736,Gas,Trillion cubic metres,56.130366,-106.346771,CAN
Gas Reserve,Mexico,North America,2007,0.363675,Gas,Trillion cubic metres,23.634501,-102.552784,MEX
Gas Reserve,US,North America,2007,6.445556295,Gas,Trillion cubic metres,37.09024,-95.712891,USA
Gas Reserve,Argentina,S. & Cent. America,2007,0.429819715,Gas,Trillion cubic metres,-38.416097,-63.616672,ARG
Gas Reserve,Bolivia,S. & Cent. America,2007,0.199274681,Gas,Trillion cubic metres,-16.290154,-63.588653,BOL
Gas Reserve,Brazil,S. & Cent. America,2007,0.376304508,Gas,Trillion cubic metres,-14.235004,-51.92528,BRA
Gas Reserve,Colombia,S. & Cent. America,2007,0.120270856,Gas,Trillion cubic metres,4.570868,-74.297333,COL
Gas Reserve,Peru,S. & Cent. America,2007,0.322153723,Gas,Trillion cubic metres,-9.189967,-75.015152,PER
Gas Reserve,Trinidad & Tobago,S. & Cent. America,2007,0.468065708,Gas,Trillion cubic metres,10.691803,-61.222503,TTO
Gas Reserve,Venezuela,S. & Cent. America,2007,5.372306762,Gas,Trillion cubic metres,6.42375,-66.58973,VEN
Gas Reserve,Denmark,Europe,2007,0.071931779,Gas,Trillion cubic metres,56.26392,9.501785,DNK
Gas Reserve,Germany,Europe,2007,0.130389512,Gas,Trillion cubic metres,51.165691,10.451526,DEU
Gas Reserve,Italy,Europe,2007,0.080404964,Gas,Trillion cubic metres,41.87194,12.56738,ITA
Gas Reserve,Netherlands,Europe,2007,1.2285932,Gas,Trillion cubic metres,52.132633,5.291266,NLD
Gas Reserve,Norway,Europe,2007,2.2956525,Gas,Trillion cubic metres,60.472024,8.468946,NOR
Gas Reserve,Poland,Europe,2007,0.077041064,Gas,Trillion cubic metres,51.919438,19.145136,POL
Gas Reserve,Romania,Europe,2007,0.117,Gas,Trillion cubic metres,45.943161,24.96676,ROU
Gas Reserve,Ukraine,Europe,2007,0.776529285,Gas,Trillion cubic metres,49.03256983,-31.17505696,UKR
Gas Reserve,United Kingdom,Europe,2007,0.341285,Gas,Trillion cubic metres,55.378051,-3.435973,GBR
Gas Reserve,Azerbaijan,CIS,2007,0.997965943,Gas,Trillion cubic metres,40.37218247,-47.99440631,AZE
Gas Reserve,Kazakhstan,CIS,2007,1.713232207,Gas,Trillion cubic metres,47.97919679,-67.16447093,KAZ
Gas Reserve,Russian Federation,CIS,2007,33.91055284,Gas,Trillion cubic metres,61.87817188,-94.65763783,RUS
Gas Reserve,Turkmenistan,CIS,2007,5.712525,Gas,Trillion cubic metres,39.06564821,-59.08747704,TKM
Gas Reserve,Uzbekistan,CIS,2007,0.91845,Gas,Trillion cubic metres,42.04885918,-64.06189671,UZB
Gas Reserve,Bahrain,Middle East,2007,0.207825228,Gas,Trillion cubic metres,25.930414,50.637772,BHR
Gas Reserve,Iran,Middle East,2007,26.568785,Gas,Trillion cubic metres,32.427908,53.688046,IRN
Gas Reserve,Iraq,Middle East,2007,3.0115,Gas,Trillion cubic metres,33.223191,43.679291,IRQ
Gas Reserve,Israel,Middle East,2007,0.0429,Gas,Trillion cubic metres,31.046051,34.851612,ISR
Gas Reserve,Kuwait,Middle East,2007,1.6948,Gas,Trillion cubic metres,29.31166,47.481766,KWT
Gas Reserve,Oman,Middle East,2007,0.92365,Gas,Trillion cubic metres,21.512583,55.923255,OMN
Gas Reserve,Qatar,Middle East,2007,26.3561906,Gas,Trillion cubic metres,25.3182235,-51.20661467,QAT
Gas Reserve,Saudi Arabia,Middle East,2007,6.939222489,Gas,Trillion cubic metres,23.885942,45.079162,SAU
Gas Reserve,Syria,Middle East,2007,0.268125,Gas,Trillion cubic metres,34.802075,38.996815,SYR
Gas Reserve,United Arab Emirates,Middle East,2007,5.923125,Gas,Trillion cubic metres,23.7479278,-54.10908829,ARE
Gas Reserve,Yemen,Middle East,2007,0.32468368,Gas,Trillion cubic metres,15.81904194,-47.76828626,YEM
Gas Reserve,Algeria,Africa,2007,4.3351,Gas,Trillion cubic metres,28.033886,1.659626,DZA
Gas Reserve,Egypt,Africa,2007,1.992375,Gas,Trillion cubic metres,26.820553,30.802498,EGY
Gas Reserve,Libya,Africa,2007,1.463,Gas,Trillion cubic metres,26.3351,17.228331,LBY
Gas Reserve,Nigeria,Africa,2007,5.0274,Gas,Trillion cubic metres,9.081999,8.675277,NGA
Gas Reserve,Australia,Asia Pacific,2007,1.78828377,Gas,Trillion cubic metres,-25.274398,133.775136,AUS
Gas Reserve,Bangladesh,Asia Pacific,2007,0.36465,Gas,Trillion cubic metres,23.684994,90.356331,BGD
Gas Reserve,Brunei,Asia Pacific,2007,0.312975,Gas,Trillion cubic metres,4.495153165,114.626025,BRN
Gas Reserve,China,Asia Pacific,2007,2.272839233,Gas,Trillion cubic metres,35.86166,104.195397,CHN
Gas Reserve,India,Asia Pacific,2007,1.0154375,Gas,Trillion cubic metres,20.593684,78.96288,IND
Gas Reserve,Indonesia,Asia Pacific,2007,3.046897308,Gas,Trillion cubic metres,-0.789275,113.921327,IDN
Gas Reserve,Malaysia,Asia Pacific,2007,1.134589709,Gas,Trillion cubic metres,4.210484,101.975766,MYS
Gas Reserve,Myanmar,Asia Pacific,2007,0.485759987,Gas,Trillion cubic metres,16.871311,96.199379,MMR
Gas Reserve,Pakistan,Asia Pacific,2007,0.668984039,Gas,Trillion cubic metres,30.375321,69.345116,PAK
Gas Reserve,Papua New Guinea,Asia Pacific,2007,0.002063201,Gas,Trillion cubic metres,-6.662413673,143.7729533,PNG
Gas Reserve,Thailand,Asia Pacific,2007,0.328239599,Gas,Trillion cubic metres,15.870032,100.992541,THA
Gas Reserve,Vietnam,Asia Pacific,2007,0.499744789,Gas,Trillion cubic metres,14.058324,108.277199,VNM
Oil Production,Canada,North America,2007,155.672291,Oil,Million tonnes,56.130366,-106.346771,CAN
Oil Production,Mexico,North America,2007,172.2312808,Oil,Million tonnes,23.634501,-102.552784,MEX
Oil Production,US,North America,2007,304.97655,Oil,Million tonnes,37.09024,-95.712891,USA
Oil Production,Argentina,S. & Cent. America,2007,38.21446872,Oil,Million tonnes,-38.416097,-63.616672,ARG
Oil Production,Brazil,S. & Cent. America,2007,95.01053917,Oil,Million tonnes,-14.235004,-51.92528,BRA
Oil Production,Colombia,S. & Cent. America,2007,27.97247937,Oil,Million tonnes,4.570868,-74.297333,COL
Oil Production,Ecuador,S. & Cent. America,2007,27.45605103,Oil,Million tonnes,-1.831239,-78.183406,ECU
Oil Production,Peru,S. & Cent. America,2007,5.485223882,Oil,Million tonnes,-9.189967,-75.015152,PER
Oil Production,Trinidad & Tobago,S. & Cent. America,2007,7.192500702,Oil,Million tonnes,10.691803,-61.222503,TTO
Oil Production,Venezuela,S. & Cent. America,2007,165.7352898,Oil,Million tonnes,6.42375,-66.58973,VEN
Oil Production,Denmark,Europe,2007,15.168849,Oil,Million tonnes,56.26392,9.501785,DNK
Oil Production,Italy,Europe,2007,5.860609627,Oil,Million tonnes,41.87194,12.56738,ITA
Oil Production,Norway,Europe,2007,118.4340143,Oil,Million tonnes,60.472024,8.468946,NOR
Oil Production,Romania,Europe,2007,4.745,Oil,Million tonnes,45.943161,24.96676,ROU
Oil Production,United Kingdom,Europe,2007,76.57509,Oil,Million tonnes,55.378051,-3.435973,GBR
Oil Production,Azerbaijan,CIS,2007,43.3599,Oil,Million tonnes,40.37218247,-47.99440631,AZE
Oil Production,Kazakhstan,CIS,2007,67.18070458,Oil,Million tonnes,47.97919679,-67.16447093,KAZ
Oil Production,Russian Federation,CIS,2007,497.3309571,Oil,Million tonnes,61.87817188,-94.65763783,RUS
Oil Production,Turkmenistan,CIS,2007,10.27,Oil,Million tonnes,39.06564821,-59.08747704,TKM
Oil Production,Uzbekistan,CIS,2007,4.928,Oil,Million tonnes,42.04885918,-64.06189671,UZB
Oil Production,Iran,Middle East,2007,213.2557467,Oil,Million tonnes,32.427908,53.688046,IRN
Oil Production,Iraq,Middle East,2007,105.0894215,Oil,Million tonnes,33.223191,43.679291,IRQ
Oil Production,Kuwait,Middle East,2007,130.0298801,Oil,Million tonnes,29.31166,47.481766,KWT
Oil Production,Oman,Middle East,2007,34.83783955,Oil,Million tonnes,21.512583,55.923255,OMN
Oil Production,Qatar,Middle East,2007,57.46084224,Oil,Million tonnes,25.3182235,-51.20661467,QAT
Oil Production,Saudi Arabia,Middle East,2007,488.9398193,Oil,Million tonnes,23.885942,45.079162,SAU
Oil Production,Syria,Middle East,2007,19.47578151,Oil,Million tonnes,34.802075,38.996815,SYR
Oil Production,United Arab Emirates,Middle East,2007,143.6434561,Oil,Million tonnes,23.7479278,-54.10908829,ARE
Oil Production,Yemen,Middle East,2007,15.94486606,Oil,Million tonnes,15.81904194,-47.76828626,YEM
Oil Production,Algeria,Africa,2007,86.482,Oil,Million tonnes,28.033886,1.659626,DZA
Oil Production,Angola,Africa,2007,81.1843367,Oil,Million tonnes,-11.202692,17.873887,AGO
Oil Production,Chad,Africa,2007,7.539568345,Oil,Million tonnes,15.454166,18.732207,TCD
Oil Production,Egypt,Africa,2007,33.81,Oil,Million tonnes,26.820553,30.802498,EGY
Oil Production,Equatorial Guinea,Africa,2007,17.7297646,Oil,Million tonnes,1.650801,10.267895,GNQ
Oil Production,Gabon,Africa,2007,12.26099412,Oil,Million tonnes,-0.803689,11.609444,GAB
Oil Production,Libya,Africa,2007,89.58738079,Oil,Million tonnes,26.3351,17.228331,LBY
Oil Production,Nigeria,Africa,2007,107.1936573,Oil,Million tonnes,9.081999,8.675277,NGA
Oil Production,Sudan,Africa,2007,23.79719514,Oil,Million tonnes,12.862807,30.217636,SDN
Oil Production,Tunisia,Africa,2007,4.8607,Oil,Million tonnes,33.886917,9.537499,TUN
Oil Production,Australia,Asia Pacific,2007,24.62993322,Oil,Million tonnes,-25.274398,133.775136,AUS
Oil Production,Brunei,Asia Pacific,2007,9.495547397,Oil,Million tonnes,4.495153165,114.626025,BRN
Oil Production,China,Asia Pacific,2007,186.3182,Oil,Million tonnes,35.86166,104.195397,CHN
Oil Production,India,Asia Pacific,2007,36.441,Oil,Million tonnes,20.593684,78.96288,IND
Oil Production,Indonesia,Asia Pacific,2007,47.83466865,Oil,Million tonnes,-0.789275,113.921327,IDN
Oil Production,Malaysia,Asia Pacific,2007,33.33336717,Oil,Million tonnes,4.210484,101.975766,MYS
Oil Production,Thailand,Asia Pacific,2007,13.70124721,Oil,Million tonnes,15.870032,100.992541,THA
Oil Production,Vietnam,Asia Pacific,2007,16.201,Oil,Million tonnes,14.058324,108.277199,VNM
Gas Production,Canada,North America,2007,174.679125,Gas,Billion cubic metres,56.130366,-106.346771,CAN
Gas Production,Mexico,North America,2007,46.85857431,Gas,Billion cubic metres,23.634501,-102.552784,MEX
Gas Production,US,North America,2007,521.8888902,Gas,Billion cubic metres,37.09024,-95.712891,USA
Gas Production,Argentina,S. & Cent. America,2007,43.597175,Gas,Billion cubic metres,-38.416097,-63.616672,ARG
Gas Production,Bolivia,S. & Cent. America,2007,13.33019255,Gas,Billion cubic metres,-16.290154,-63.588653,BOL
Gas Production,Brazil,S. & Cent. America,2007,11.55773508,Gas,Billion cubic metres,-14.235004,-51.92528,BRA
Gas Production,Colombia,S. & Cent. America,2007,7.257884233,Gas,Billion cubic metres,4.570868,-74.297333,COL
Gas Production,Peru,S. & Cent. America,2007,2.57519932,Gas,Billion cubic metres,-9.189967,-75.015152,PER
Gas Production,Trinidad & Tobago,S. & Cent. America,2007,37.70334407,Gas,Billion cubic metres,10.691803,-61.222503,TTO
Gas Production,Venezuela,S. & Cent. America,2007,37.24716,Gas,Billion cubic metres,6.42375,-66.58973,VEN
Gas Production,Denmark,Europe,2007,9.615170569,Gas,Billion cubic metres,56.26392,9.501785,DNK
Gas Production,Germany,Europe,2007,14.96973593,Gas,Billion cubic metres,51.165691,10.451526,DEU
Gas Production,Italy,Europe,2007,9.312674689,Gas,Billion cubic metres,41.87194,12.56738,ITA
Gas Production,Netherlands,Europe,2007,62.00277778,Gas,Billion cubic metres,52.132633,5.291266,NLD
