Country,Consumption,Latitude,Longitude,iso_alpha,Continent,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
North Macedonia,Gas Consumption,42.12066355,-21.42254912,MKD,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006894,0.00127539,0.0020682,0.0027576,0.00282654,0.00251631,0.002448,0.002617252,0.002802895,0.003576365,0.004066388,0.002694248,0.003990732,0.004617077,0.004791039,0.005423748,0.004653,0.004687039,0.007370401,0.009478078,0.008741997,0.010221319,0.011677139
Norway,Gas Consumption,60.472024,8.468946,NOR,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0.014360724,0.024115968,0.027549144,0.029600676,0.036383292,0.039272184,0.044212608,0.042537888,0.044840628,0.04940424,0.054386532,0.068496048,0.075864816,0.080344692,0.090518616,0.097426836,0.102492864,0.110029104,0.111075804,0.12057984,0.139252968,0.142225596,0.13586166,0.152525124,0.141346368,0.150850404,0.162531576,0.17186814,0.157317166,0.155939083,0.150340013,0.15478197,0.148655256,0.147499583,0.145166448,0.144295678,0.143067434,0.153314921,0.162949646,0.157266933,0.165065825,0.159450094,0.164348829,0.159550427
Poland,Gas Consumption,51.919438,19.145136,POL,Total Europe,0.0616752,0.0733167,0.0895959,0.1230912,0.1706553,0.2176524,0.239373,0.2518794,0.2619531,0.2692593,0.2883456,0.307656,0.3264327,0.3436398,0.3584286,0.3672855,0.3464343,0.3462894,0.3542022,0.3684654,0.3737097,0.3960621,0.4088997,0.4060458,0.3985902,0.3742056,0.3489444,0.3249873,0.3413853,0.3439872,0.3765924,0.3954537,0.3942891,0.3983445,0.3878325,0.4169925,0.4344471,0.4234194,0.4714623,0.4974156,0.5122341,0.5180517,0.518191,0.563171,0.543412,0.584375,0.592291,0.627097,0.626775,0.61249,0.615557,0.657274,0.690492,0.717338,0.751996,0.776059872
Portugal,Gas Consumption,39.399872,-8.224454,PRT,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036225,0.0289368,0.0809208,0.083124127,0.092695826,0.112759979,0.108727902,0.136200781,0.154360093,0.148263787,0.158017907,0.172884463,0.171696821,0.186795342,0.189132541,0.163997695,0.155460336,0.148534568,0.173515079,0.182657269,0.228221447,0.208777689,0.220860792,0.215780459
Romania,Gas Consumption,45.943161,24.96676,ROU,Total Europe,0.505764973,0.545279415,0.60113666,0.636076444,0.738608466,0.767713902,0.820852871,0.833284009,0.880422882,0.908732726,0.987297515,1.088271501,1.152797392,1.191698565,1.148438207,1.192659907,1.253191259,1.274572815,1.269202564,1.264462157,1.17572041,1.196836769,1.175289464,1.178935931,1.174294973,1.2074085,0.9963567,0.8873829,0.8530983,0.7770276,0.805545,0.8130132,0.6673149,0.6273774,0.5748903,0.5727492,0.5518125,0.5706081,0.6166881,0.5835276,0.5829363,0.5944698,0.5343192,0.5090922,0.4429782,0.4516884,0.4649463,0.4512276,0.4119372,0.3914325,0.3733497,0.377805991,0.406449673,0.416267555,0.386668655,0.407427831
Slovakia,Gas Consumption,48.17856255,-17.37553815,SVK,Total Europe,0.01074708,0.01195236,0.01432944,0.0320814,0.0325125,0.043659,0.0548055,0.0595152,0.0653634,0.0796905,0.091233,0.1007253,0.1144737,0.128268,0.1323684,0.0970317,0.1007487,0.105201,0.1080333,0.1226124,0.1259928,0.1349424,0.1425294,0.1402794,0.1585998,0.2130228,0.1894644,0.2083986,0.2063754,0.1970415,0.2184336,0.2302065,0.2336058,0.2373723,0.2402451,0.2418471,0.2582568,0.2456541,0.2373372,0.2302074,0.2471355,0.2251611,0.2130804,0.2163033,0.185283,0.2096091,0.1941444,0.1827675,0.190836,0.1579401,0.1624248,0.1630899,0.173194008,0.17069837,0.171082002,0.179225613
Slovenia,Gas Consumption,46.151241,14.995463,SVN,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321183,0.0305352,0.0257823,0.0256077,0.0278847,0.0309492,0.0314442,0.033426,0.0342423,0.0357444,0.034552861,0.035575135,0.034314331,0.037960441,0.037620399,0.038823956,0.037647864,0.038285558,0.03677031,0.034794425,0.036100959,0.030890122,0.029712189,0.029184014,0.026210935,0.027807625,0.029486165,0.031039417,0.030710022,0.030841596,0.030785781
Spain,Gas Consumption,40.463667,-3.74922,ESP,Total Europe,0,0,0,0,0.00338148,0.00269064,0.01432584,0.0421776,0.0407232,0.050904,0.05250384,0.06028488,0.05795784,0.05937588,0.05737608,0.07355628,0.0839916,0.09159084,0.09904464,0.08122824,0.0861732,0.10151712,0.10868004,0.14024052,0.18001836,0.208059812,0.23439685,0.245085895,0.240406795,0.26358454,0.323255671,0.36176287,0.473360322,0.485953401,0.556291083,0.637070357,0.686499657,0.78492364,0.893834208,1.053686685,1.249270394,1.307425317,1.330461789,1.461318239,1.307077984,1.303072853,1.211259,1.196122109,1.091811457,0.990860397,1.027576205,1.0483774,1.141636109,1.133900996,1.295081073,1.166883293
Sweden,Gas Consumption,60.128161,18.643501,SWE,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569829,0.006767164,0.009037932,0.011623077,0.015544727,0.021635578,0.023114761,0.026090056,0.028473678,0.028267317,0.028295531,0.030319634,0.029950443,0.029685238,0.029748919,0.029093564,0.03282417,0.033403752,0.033309439,0.033164342,0.0315981,0.0330795,0.0341388,0.0309969,0.041382,0.0556848,0.0439803,0.0383436,0.0368514,0.0302535,0.0336087,0.0359604,0.0346185,0.0366075,0.0367263,0.038081938
Switzerland,Gas Consumption,46.818188,8.227512,CHE,Total Europe,0,0,0,0,0.000009,0.001386,0.003348,0.004248,0.005751,0.012114,0.019512,0.020367,0.023256,0.025515,0.02862,0.032652,0.035226,0.037206,0.040905,0.045621,0.047763,0.048915,0.052443,0.052812,0.057438,0.061479,0.069012,0.07254,0.076104,0.075069,0.082728,0.08955,0.086454,0.088992,0.10245,0.10188,0.10604,0.10408,0.11001,0.11349,0.11651,0.11329,0.11031,0.11753,0.11281,0.12601,0.11177,0.12252,0.12903,0.11177,0.11942,0.12546,0.12599,0.11951,0.12261,0.116310118
Turkey,Gas Consumption,38.963745,35.243322,TUR,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001223685,0.00134433,0.00130986,0.00168903,0.01440846,0.01799334,0.04088142,0.10868391,0.11626731,0.14243004,0.15583887,0.17069544,0.18100197,0.23415471,0.27251982,0.33508287,0.35404137,0.42680754,0.50209002,0.55245069,0.59901966,0.72173286,0.76206276,0.92603655,1.05109371,1.22006565,1.27073655,1.21399893,1.28955717,1.50623559,1.55949174,1.58279346,1.67927499,1.65452553,1.6021656,1.85645079,1.70037063,1.56100842,1.669192673
Ukraine,Gas Consumption,49.03256983,-31.17505696,UKR,Total Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059693805,3.22907677,3.29900708,3.496072566,3.534197788,4.354826991,4.138085619,3.527826549,3.165517699,2.771420796,2.59660354,3.011858407,2.712035398,2.511017699,2.667743363,2.671150442,2.589380531,2.548495575,2.59960177,2.579159292,2.59960177,2.521238938,2.378141593,2.258893805,1.760710619,1.964181416,2.020568584,1.866193805,1.717168142,1.451415929,1.15159292,1.131150442,1.086858407,1.100486726,1.018716814,1.05619469
United Kingdom,Gas Consumption,55.378051,-3.435973,GBR,Total Europe,0.030940452,0.030186828,0.050785884,0.114676452,0.223449516,0.42579756,0.686551464,0.97426836,1.054110636,1.260812952,1.321102872,1.401280092,1.489370364,1.544887332,1.692597636,1.687573476,1.710433404,1.701892332,1.774030896,1.815019668,1.952011764,1.984501332,2.038176108,1.94141916,1.897290288,1.975457844,2.133970092,2.123712432,2.42017974,2.492108964,2.657110752,3.095426844,3.183056568,3.30985764,3.52395684,3.64830156,3.63071484,3.5832294,3.593130523,3.671564663,3.577916588,3.393368547,3.430818516,3.521970946,3.284053286,3.545742347,2.94906627,2.768354602,2.747727162,2.521998269,2.593636472,2.90425106,2.827768158,2.863440155,2.782919421,2.609836904
Azerbaijan,Gas Consumption,40.37218247,-47.99440631,AZE,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477358991,0.53039108,0.523845425,0.51729977,0.543499938,0.554292372,0.53039108,0.412499097,0.304487018,0.284832504,0.281550903,0.206267097,0.196439841,0.183313434,0.196439841,0.189876637,0.272355398,0.27312754,0.280076814,0.328420494,0.339235776,0.358617618,0.315749124,0.361244696,0.30845327,0.293215502,0.32112464,0.33701204,0.338507618,0.354760058,0.40127589,0.39350331,0.38219778,0.38936925,0.424412483,0.42817266
Belarus,Gas Consumption,53.22505931,-28.06449163,BLR,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311514619,0.317479363,0.358356389,0.414937204,0.436976425,0.465570124,0.487255504,0.565841841,0.524998513,0.458948248,0.414937204,0.436976425,0.499825274,0.506127009,0.515562761,0.546970336,0.543836319,0.559540106,0.550104354,0.667237276,0.684095825,0.698211965,0.700975292,0.717892248,0.609551327,0.746221062,0.692142655,0.69876354,0.693729982,0.688371823,0.644360779,0.640350584,0.655515186,0.695313841,0.689921982,0.64314195
Kazakhstan,Gas Consumption,47.97919679,-67.16447093,KAZ,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3248415,0.3933216,0.4108806,0.4284396,0.4424868,0.47163474,0.4951638,0.509211,0.4881402,0.3546918,0.4073688,0.3406446,0.267388452,0.265070664,0.300118428,0.1720782,0.147355128,0.147881898,0.168601518,0.180049986,0.230578267,0.253490065,0.306418062,0.326407765,0.315223179,0.343738783,0.382474487,0.410827662,0.430263247,0.483206578,0.489696532,0.509489576,0.543057158,0.625358545,0.626654023,0.598195331
Russian Federation,Gas Consumption,61.87817188,-94.65763783,RUS,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.81905241,12.96771545,13.71588094,14.47402302,14.68920981,14.91102138,15.29837339,14.80841628,14.76535526,13.87152365,13.4080262,13.48283092,12.43469733,12.94452875,12.90478012,13.18288673,13.39807699,13.56029735,13.88142743,14.24228496,14.41443717,15.18250089,15.43741858,15.2189177,14.32041558,15.2611281,15.68290102,15.4305325,15.29522748,15.19913675,14.7122936,15.14327004,15.51962127,16.36197528,15.99525797,14.810011
Turkmenistan,Gas Consumption,39.06564821,-59.08747704,TKM,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29430354,0.476718584,0.47355,0.479904204,0.49579823,0.334030088,0.327352212,0.31784646,0.31784646,0.346431858,0.273315929,0.42966,0.3024945,0.3717945,0.3322935,0.257796,0.3787245,0.2699235,0.4182255,0.412335,0.419265,0.431739,0.40194,0.28413,0.616077,0.657787888,0.746469197,0.825783914,0.695923615,0.718667859,0.913906977,0.904140186,0.891319686,1.022123894,1.135174865,1.1268
Uzbekistan,Gas Consumption,42.04885918,-64.06189671,UZB,Total CIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.120963274,1.080623451,1.13145708,1.115546018,1.179122124,1.2551,1.26494646,1.271283628,1.385693363,1.407941593,1.442932301,1.502424,1.4736645,1.479555,1.714482,1.7522505,1.7661105,1.8187785,1.639638,1.6566165,1.6891875,1.5589035,1.686069,1.5887025,1.5866235,1.585584,1.704829407,1.664586,1.6614675,1.747746,1.6683975,1.559769498,1.551643336,1.597881664,1.599593162,1.549209016
Iran,Gas Consumption,32.427908,53.688046,IRN,Total Middle East,0.028127804,0.029490071,0.030916595,0.033023948,0.038750133,0.091888398,0.106356463,0.121744609,0.147877457,0.150354295,0.15339179,0.172784464,0.176690613,0.136830346,0.183314519,0.163274547,0.17740946,0.242967689,0.277679196,0.323239376,0.348711771,0.33499709,0.41010361,0.445228836,0.562206069,0.820746396,0.95511737,1.098658275,0.594473967,0.939790119,1.147247881,1.349257843,1.431084677,1.664328536,1.979015006,2.139871667,2.395177385,2.815931733,2.889962588,3.357216712,3.493688499,3.808224,4.267880037,4.528321756,4.85259883,5.198018348,5.514933989,5.491639219,5.538041748,6.24243398,6.624701465,7.06748571,7.37847878,7.906018019,8.044037318,8.391676485
Iraq,Gas Consumption,33.223191,43.679291,IRQ,Total Middle East,0.0170316,0.0207594,0.0165528,0.016587,0.0260604,0.026676,0.031635,0.031977,0.031122,0.0285912,0.044289,0.061731,0.0402876,0.0417582,0.0598842,0.0438102,0.021204,0.023256,0.016074,0.020178,0.02907,0.05301,0.12825,0.19152,0.22059,0.136116,0.059508,0.077634,0.08721,0.108414,0.108414,0.110808,0.10431,0.10089,0.108756,0.10773,0.094392,0.080712,0.053352,0.0342,0.04959,0.04959,0.163546452,0.2324745,0.24669828,0.25686936,0.22686912,0.22828842,0.25461558,0.271110035,0.262839483,0.356240812,0.411366807,0.525616068,0.701724389,0.748691485
Israel,Gas Consumption,31.046051,34.851612,ISR,Total Middle East,0.002651038,0.003436784,0.003848691,0.004938974,0.005076602,0.004639317,0.004342588,0.004292808,0.00186334,0.002277199,0.002081006,0.002004872,0.001992183,0.001959972,0.001395797,0.000066374,0.000070278,0.001564659,0.002216682,0.00193557,0.001821369,0.001365538,0.001555874,0.001428008,0.001310878,0.001134207,0.000943871,0.00080722,0.000804291,0.000742798,0.000865785,0.000543678,0.000649094,0.000408002,0.000367007,0.000329916,0.000345533,0.000308442,0.000280135,0.0410193,0.0565308,0.0789363,0.0944478,0.1299519,0.1440846,0.1840698,0.1709712,0.0878985,0.2388771,0.2609379,0.2898927,0.3329802,0.35617851,0.3788253,0.3877875,0.406746
Kuwait,Gas Consumption,29.31166,47.481766,KWT,Total Middle East,0.0621414,0.081396,0.0926136,0.1141938,0.1274634,0.0696654,0.0719568,0.0850554,0.0952812,0.1002402,0.1098504,0.1321488,0.1440846,0.1614582,0.2137842,0.1392282,0.1601928,0.125685,0.137997,0.1496592,0.14364,0.195966,0.163476,0.233928,0.279072,0.143298,0.0171,0.089604,0.185364,0.204174,0.3173076,0.3181284,0.317034,0.3245922,0.2971296,0.32832,0.3249,0.297882,0.342,0.37278,0.42066,0.424422,0.385092,0.43434,0.426460068,0.503119366,0.570885317,0.631146284,0.639734049,0.643361154,0.731617451,0.761396882,0.75699058,0.76148051,0.829563143,0.743227295
Oman,Gas Consumption,21.512583,55.923255,OMN,Total Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01089153,0.0183222,0.023259015,0.02741544,0.02999412,0.03725514,0.0468234,0.05961501,0.06969222,0.07807293,0.078564915,0.08153379,0.08811621,0.08933769,0.09765054,0.09371466,0.09812556,0.120038816,0.131154083,0.151627646,0.158108276,0.169315908,0.276305473,0.303394198,0.317814448,0.342885423,0.311165421,0.388019027,0.43328769,0.437849261,0.481694764,0.487706498,0.58971036,0.650965711,0.709761294,0.782191599,0.767313001,0.829664146,0.8228824,0.840631647,0.899873802,0.899875717,0.932627647
Qatar,Gas Consumption,25.3182235,-51.20661467,QAT,Total Middle East,0.00301806,0.00305532,0.00421038,0.01915164,0.03174552,0.0374463,0.0374463,0.04109778,0.0588708,0.04836348,0.07463178,0.04076244,0.05779026,0.05510754,0.16252812,0.17664966,0.16107498,0.1883493,0.1950561,0.2209518,0.2034396,0.216108,0.2090286,0.2183436,0.231012,0.234738,0.2842938,0.4702212,0.50301,0.50301,0.50301,0.349340774,0.37352607,0.403387413,0.462786013,0.406700636,0.376987603,0.412337827,0.470634339,0.565647095,0.644130308,0.639320593,0.693334664,0.745120023,0.765759756,0.914606632,1.032282038,1.209565637,1.270052816,1.383625307,1.557852357,1.481416939,1.481475848,1.228595534,1.32080788,1.259349994
Saudi Arabia,Gas Consumption,23.885942,45.079162,SAU,Total Middle East,0.0216144,0.025992,0.0313101,0.0376542,0.0453321,0.0553014,0.0461358,0.0522918,0.06156,0.0779076,0.092682,0.1000521,0.1408014,0.1941534,0.238374,0.3325608,0.3877596,0.4109814,0.4013028,0.62244,0.64296,0.86184,0.91656,0.99522,1.01916,1.146384,1.202814,1.30815,1.369368,1.462734,1.468206,1.518822,1.550628,1.601244,1.58004,1.703502,1.836198,1.93914,2.054052,2.246256,2.436408,2.5123662,2.545164,2.751048,2.68299,2.997972,3.155292,3.397086,3.421026,3.501396,3.57219,3.791412,3.933007524,4.0356,4.0014,4.035602087
United Arab Emirates,Gas Consumption,23.7479278,-54.10908829,ARE,Total Middle East,0,0,0.0159354,0.02106,0.020709,0.029484,0.046683,0.048438,0.060723,0.06318,0.058266,0.068094,0.118638,0.140751,0.153036,0.172692,0.217971,0.228852,0.208845,0.287118,0.355212,0.431379,0.492102,0.497718,0.606177,0.593541,0.714636,0.658125,0.689364,0.797121,0.870129,0.952965,1.0179,1.066689,1.102842,1.103193,1.133028,1.279044,1.329588,1.411371,1.475955,1.521936,1.725776442,2.086996158,2.073170619,2.133779193,2.218901182,2.301507,2.33098662,2.283658845,2.572939348,2.589514801,2.60700614,2.561929846,2.573890442,2.506302488
Algeria,Gas Consumption,28.033886,1.659626,DZA,Total Africa,0.0267498,0.0277893,0.0269577,0.0283437,0.037266075,0.03503115,0.0397782,0.04618845,0.064293075,0.0744282,0.102564,0.121275,0.1292445,0.2075535,0.2934855,0.3939705,0.512127,0.5810805,0.636174,0.5589045,0.553707,0.606375,0.620235,0.6988905,0.657657,0.7023555,0.693693,0.7162155,0.6427575,0.6774075,0.7279965,0.747747,0.698544,0.7224525,0.7383915,0.687646575,0.71035965,0.70141995,0.741354075,0.762837075,0.80481555,0.822591,0.841704532,0.87855075,0.94362345,0.9117801,0.96469065,1.0754667,1.15637445,1.2993057,1.36521,1.389465,1.42065,1.562715,1.625085,1.550934
Egypt,Gas Consumption,26.820553,30.802498,EGY,Total Africa,0.00169785,0.0019404,0.0019404,0.0019404,0.00246015,0.00294525,0.00294525,0.00246015,0.00197505,0.002079,0.0017325,0.013167,0.015939,0.025641,0.038808,0.075537,0.084546,0.0925155,0.1084545,0.139293,0.1708245,0.196812,0.217602,0.239778,0.268191,0.2796255,0.314622,0.340263,0.3911985,0.4158,0.43659,0.45045,0.46431,0.474705,0.56826,0.693,0.848925,0.918225,1.029105,1.098405,1.09494,1.264725,1.329174,1.415106,1.474011,1.5630615,1.719333,1.8229365,1.7820495,1.663874982,1.656675752,1.77674805,2.013629092,2.145405933,2.12203388,2.080947963
Morocco,Gas Consumption,31.791702,-7.09262,MAR,Total Africa,0.00175077,0.00175077,0.00175077,0.00175077,0.00175077,0.00175077,0.001807567,0.001957831,0.002448189,0.002809008,0.002485075,0.002779323,0.003027643,0.002858496,0.002647062,0.00232313,0.002982634,0.0027676,0.002922386,0.002918786,0.003298445,0.003193189,0.002594853,0.002651542,0.001958753,0.001812089,0.001159785,0.000762081,0.000744999,0.000727875,0.000460674,0.000585733,0.001079692,0.001184948,0.0013811,0.001590733,0.001573651,0.001903694,0.001824374,0.002339958,0.015308876,0.018997284,0.021430047,0.021162736,0.023248075,0.025110522,0.031783368,0.04250735,0.041217077,0.03994614,0.040674139,0.041335037,0.041014276,0.037066949,0.035124658,0.027110173
South Africa,Gas Consumption,-30.559482,22.937506,ZAF,Total Africa,0,0,0,0,0,0,0.002213232,0.003299034,0.003573635,0.004192347,0.005511884,0.00556688,0.005333145,0.005470636,0.006762675,0.007655988,0.007429127,0.006762675,0.007662863,0.007686924,0.007257645,0.007614741,0.007044533,0.007106404,0.007243895,0.070951595,0.071782849,0.066281645,0.045856919,0.045915353,0.046480978,0.040480396,0.033534027,0.033471256,0.042709807,0.041025699,0.049784625,0.050110519,0.037890856,0.087634147,0.124397824,0.134808169,0.136471333,0.141189133,0.119663833,0.148394019,0.154114175,0.15686384,0.14595727,0.154736084,0.155470566,0.131567625,0.144393324,0.158788319,0.152769486,0.145834217
Australia,Gas Consumption,-25.274398,133.775136,AUS,Total Asia Pacific,0.00010611,0.00014148,0.00014148,0.00109647,0.0148554,0.062294309,0.092976046,0.133467346,0.16944768,0.193327165,0.207611894,0.245077983,0.279966376,0.30141137,0.346950658,0.398397165,0.431799803,0.421131007,0.457469354,0.45114215,0.482229444,0.526785413,0.537820527,0.550776224,0.600752309,0.603934118,0.578955635,0.598930453,0.620976359,0.689639643,0.696296492,0.701375877,0.688698184,0.709031543,0.726265932,0.739982863,0.798095488,0.821333414,0.827794414,0.844329634,0.837323363,0.933950271,1.044713358,1.027258486,1.048911635,1.141431354,1.180574385,1.186597849,1.248261137,1.339953603,1.396648672,1.363352158,1.33611774,1.289743423,1.515274953,1.472349467
Bangladesh,Gas Consumption,23.684994,90.356331,BGD,Total Asia Pacific,0,0,0,0,0,0,0,0.015826104,0.021896964,0.0240741,0.024199704,0.031861548,0.035545932,0.039230316,0.045133704,0.050827752,0.049009884,0.063629449,0.070801866,0.081722387,0.092809708,0.104652536,0.122961334,0.144723881,0.152995218,0.164671247,0.169586953,0.18493259,0.207009114,0.21954858,0.242724025,0.260512797,0.256077869,0.27671206,0.301692874,0.326094792,0.365155522,0.384160956,0.413223474,0.444248349,0.477480877,0.517081255,0.55210934,0.589551125,0.674882579,0.693134177,0.704957382,0.768106053,0.790300319,0.828801777,0.930746259,0.952234076,0.957336206,0.987444052,1.113637652,1.095651244
China,Gas Consumption,35.86166,104.195397,CHN,Total Asia Pacific,0.039911504,0.048619469,0.052973451,0.05079646,0.071115044,0.104132743,0.135699115,0.175610619,0.216973451,0.273212389,0.321106195,0.366460177,0.439752212,0.498168142,0.526469027,0.517761062,0.462247788,0.432858407,0.443017699,0.451,0.469141593,0.499256637,0.503973451,0.51739823,0.546025664,0.555060177,0.562026549,0.572911504,0.608287611,0.63709646,0.643663717,0.674504425,0.712746903,0.734988496,0.779870796,0.889046903,0.995247788,1.058888496,1.230290265,1.43942292,1.691103895,2.080215255,2.558804357,2.949584612,3.248065079,3.919465976,4.865863397,5.431592958,6.187627512,6.781072881,7.008823009,7.539879198,8.685069912,10.2213,11.10156637,11.90087915
China Hong Kong SAR,Gas Consumption,22.32789401,114.1798757,HKG,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109421,0.069367247,0.108311745,0.101612364,0.112048693,0.101292997,0.102228117,0.097119126,0.062451306,0.090219525,0.09042754,0.099204634,0.092679449,0.107211109,0.104121446,0.129395263,0.103051375,0.094893247,0.089399797,0.085933429,0.109642937,0.112556348,0.112180978,0.108624602,0.112181841,0.177993315
India,Gas Consumption,20.593684,78.96288,IND,Total Asia Pacific,0.008541072,0.009587772,0.012811608,0.01423512,0.017082144,0.022782478,0.024142388,0.026481263,0.026411963,0.029894288,0.038270925,0.046491638,0.04965345,0.055457325,0.068970825,0.040791713,0.071214413,0.093364425,0.1110879,0.127226138,0.155621813,0.217440878,0.250477227,0.293417586,0.348856547,0.41733846,0.464788863,0.519648822,0.528015065,0.570849048,0.650801844,0.710341979,0.772294793,0.847543505,0.868441266,0.913056953,0.915398946,0.95595885,1.023368346,1.104088986,1.23572295,1.29157875,1.39716939,1.439555976,1.767891052,2.122618395,2.170291575,2.005167306,1.764694866,1.746056403,1.72104615,1.828475347,1.934479614,2.091236906,2.133011627,2.145630013
Indonesia,Gas Consumption,-0.789275,113.921327,IDN,Total Asia Pacific,0.01827,0.0186354,0.02276442,0.02312982,0.04359222,0.04527306,0.04578462,0.04490766,0.029232,0.04118058,0.0851382,0.085869,0.1827,0.2112012,0.2725884,0.2568762,0.2565108,0.2437218,0.327033,0.381843,0.4516344,0.4870782,0.5038866,0.5349456,0.5988906,0.61822902,0.711672495,0.776145228,0.823287971,0.97499318,1.028103914,1.07029884,1.116410871,1.076362198,1.169702129,1.188185485,1.228845148,1.335724096,1.424094297,1.303278627,1.310168268,1.336009043,1.247113494,1.429008682,1.515628981,1.585713133,1.538434826,1.546963511,1.602197421,1.58550523,1.647199894,1.606707688,1.555752216,1.603029135,1.581130126,1.495019658
Japan,Gas Consumption,36.204824,138.252924,JPN,Total Asia Pacific,0.0657414,0.0674631,0.0697896,0.075942,0.083971967,0.128597373,0.137886322,0.137940524,0.191952505,0.262342632,0.314220913,0.376685289,0.460026255,0.645639476,0.766039714,0.906513779,0.908317822,0.930180043,1.00102812,1.346331383,1.442151624,1.46742521,1.504963663,1.596204149,1.658014562,1.811372086,1.915252439,1.991190304,2.004979262,2.144213053,2.182233193,2.328380591,2.416852273,2.489899756,2.615107086,2.723940615,2.798221967,2.737657364,3.005936152,2.90174593,2.978206914,3.187812071,3.434042307,3.567581808,3.329208914,3.59772185,4.032908822,4.43574291,4.447327851,4.491076272,4.273835259,4.191028037,4.211513425,4.165493604,3.892361885,3.759074696
Malaysia,Gas Consumption,4.210484,101.975766,MYS,Total Asia Pacific,0,0,0,0,0,0.000293076,0.002983483,0.004177815,0.004177815,0.008709305,0.010498499,0.012498307,0.011436274,0.084615228,0.10529802,0.093658716,0.078753708,0.099143424,0.138959892,0.172161216,0.166257828,0.257990616,0.257362596,0.262554228,0.300654108,0.284744268,0.423369216,0.460087452,0.451839456,0.469172808,0.487301652,0.586612548,0.728251992,0.7358301,0.837527472,1.035144432,0.997546968,1.011195936,1.089572832,1.176993216,1.34542818,1.399102956,1.454452452,1.567789128,1.440803484,1.368832392,1.379424996,1.512565236,1.604423628,1.609531524,1.6862337,1.619747316,1.621589508,1.608401088,1.609128223,1.373479286
New Zealand,Gas Consumption,-40.900557,174.885971,NZL,Total Asia Pacific,0,0,0,0,0,0.00255744,0.00324864,0.00588672,0.00684288,0.010059631,0.011067559,0.031321188,0.052031285,0.049181111,0.031758699,0.028929836,0.036550258,0.067240612,0.072966705,0.094183466,0.121448032,0.147713758,0.142396204,0.156583566,0.086455034,0.160014931,0.174044525,0.184179927,0.179641848,0.168375938,0.160669782,0.183149432,0.197298503,0.173921326,0.198841345,0.211509615,0.223175297,0.213055,0.160646537,0.146585396,0.135274485,0.137355918,0.151748332,0.140562699,0.144500192,0.157535959,0.144775811,0.160727998,0.168576215,0.18779641,0.175167119,0.172705069,0.179589277,0.162108273,0.176475608,0.164181857
Pakistan,Gas Consumption,30.375321,69.345116,PAK,Total Asia Pacific,0.05317614,0.06008994,0.07009992,0.07866702,0.09691344,0.10477413,0.10447353,0.09682326,0.11029014,0.12201354,0.1370736,0.139779,0.1527048,0.1569132,0.1767528,0.2158308,0.2353698,0.2567124,0.2531052,0.2597184,0.2651292,0.2843676,0.3045078,0.3228444,0.344187,0.3676338,0.3970926,0.3895776,0.4484952,0.4572126,0.468936,0.509517,0.508014,0.535068,0.610218,0.64629,0.682362,0.7397766,0.919813689,1.104357414,1.173966791,1.199501224,1.216809191,1.245873995,1.249260086,1.272542232,1.272227286,1.317500301,1.281086231,1.25952082,1.315230494,1.391424201,1.466625013,1.569153985,1.600625085,1.484381609
Philippines,Gas Consumption,12.879721,121.774017,PHL,Total Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190336,0.000183503,0.000310394,0.000188384,0.000321131,0.000246949,0.000367007,0.004832581,0.06071717,0.092539389,0.085462796,0.113192304,0.106008342,0.12709659,0.133794463,0.134728574,0.126898445,0.137010653,0.131344498,0.120979485,0.127233241,0.119610042,0.137155113,0.135879374,0.147197043,0.151775843,0.138342028
